deviceName,node,productId,uptime_years,uptime_months,uptime_weeks,uptime_days,uptime_hours,match
reg-nvl-santafe-25,node0_SM3_SP,14X10GBE-WL-XFP,0,9,0,4,19,#REF!
reg-nvl-santafe-25,node0_3_CPU0,14X10GBE-WL-XFP,0,9,0,4,19,#REF!
reg-nvl-santafe-25,node0_2_CPU0,14X10GBE-WL-XFP,0,9,0,4,19,#REF!
reg-nvl-santafe-25,node0_1_CPU0,14X10GBE-WL-XFP,0,9,0,4,19,#REF!
reg-nvl-santafe-25,node0_0_CPU0,14X10GBE-WL-XFP,0,9,0,4,19,#REF!
reg-gto-pedromoreno-33,node0_SM2_SP,4X100GE-LO,0,9,0,3,18,#REF!
reg-gto-pedromoreno-33,node0_SM1_SP,4X100GE-LO,0,9,0,3,18,#REF!
reg-gto-pedromoreno-33,node0_SM0_SP,4X100GE-LO,0,9,0,3,18,#REF!
reg-gto-pedromoreno-33,node0_SM3_SP,4X100GE-LO,0,9,0,3,18,#REF!
reg-gto-pedromoreno-33,node0_7_CPU0,4X100GE-LO,0,9,0,3,18,#REF!
reg-gto-pedromoreno-33,node0_RP0_CPU0,4X100GE-LO,0,9,0,3,17,#REF!
reg-gto-pedromoreno-33,node0_6_CPU0,4X100GE-LO,0,9,0,3,17,#REF!
reg-gto-pedromoreno-33,node0_4_CPU0,4X100GE-LO,0,9,0,3,17,#REF!
reg-gto-pedromoreno-33,node0_2_CPU0,4X100GE-LO,0,9,0,3,17,#REF!
reg-gto-pedromoreno-33,node0_1_CPU0,4X100GE-LO,0,9,0,3,17,#REF!
reg-gto-pedromoreno-33,node0_0_CPU0,4X100GE-LO,0,9,0,3,17,#REF!
vpn-miami-americas-29,node0_2_CPU0,SFP-10G-LR-S,0,9,0,2,21,#REF!
vpn-miami-americas-29,node0_1_CPU0,SFP-10G-LR-S,0,9,0,2,21,#REF!
vpn-miami-americas-29,node0_0_CPU0,SFP-10G-LR-S,0,9,0,2,21,#REF!
vpn-miami-americas-29,node0_RSP1_CPU0,SFP-10G-LR-S,0,9,0,2,20,#REF!
vpn-miami-americas-29,node0_RSP0_CPU0,SFP-10G-LR-S,0,9,0,2,20,#REF!
inet-ver-cordoba-23,node0_1_CPU0,A9K-RSP440-SE,0,9,0,1,20,#REF!
inet-ver-cordoba-23,node0_0_CPU0,A9K-RSP440-SE,0,9,0,1,20,#REF!
inet-ver-cordoba-23,node0_RSP1_CPU0,A9K-RSP440-SE,0,9,0,1,20,#REF!
inet-ver-cordoba-23,node0_RSP0_CPU0,A9K-RSP440-SE,0,9,0,1,20,#REF!
rclea-mex-culhuacan-83,node0_1_CPU0,A9K-RSP440-SE,0,9,0,1,20,#REF!
rclea-mex-culhuacan-83,node0_0_CPU0,A9K-RSP440-SE,0,9,0,1,20,#REF!
rclea-mex-culhuacan-83,node0_RSP1_CPU0,A9K-RSP440-SE,0,9,0,1,20,#REF!
rclea-mex-culhuacan-83,node0_RSP0_CPU0,A9K-RSP440-SE,0,9,0,1,20,#REF!
bbint-baires-juangaray-8,node0_RP1_CPU0,CRS-8-PRP-12G,0,9,0,0,21,#REF!
bbint-baires-juangaray-8,node0_RP0_CPU0,CRS-8-PRP-12G,0,9,0,0,21,#REF!
bbint-baires-juangaray-8,node0_SM2_SP,CRS-8-PRP-12G,0,9,0,0,21,#REF!
bbint-baires-juangaray-8,node0_SM3_SP,CRS-8-PRP-12G,0,9,0,0,21,#REF!
bbint-baires-juangaray-8,node0_SM1_SP,CRS-8-PRP-12G,0,9,0,0,21,#REF!
bbint-baires-juangaray-8,node0_SM0_SP,CRS-8-PRP-12G,0,9,0,0,21,#REF!
bbint-baires-juangaray-8,node0_0_CPU0,CRS-8-PRP-12G,0,9,0,0,21,#REF!
vip-mex-estrella-27,node0_1_CPU0,XFP-10GLR-OC192SR,0,9,0,0,20,#REF!
vip-mex-estrella-27,node0_0_CPU0,XFP-10GLR-OC192SR,0,9,0,0,20,#REF!
vip-mex-estrella-27,node0_RSP1_CPU0,XFP-10GLR-OC192SR,0,9,0,0,20,#REF!
vip-mex-estrella-27,node0_RSP0_CPU0,XFP-10GLR-OC192SR,0,9,0,0,20,#REF!
sec-son-cortinez-19,node0_6_CPU0,14X10GBE-WL-XFP,0,9,0,0,19,#REF!
rclea-mex-culhuacan-82,node0_2_CPU0,A9K-RSP440-SE,0,9,0,0,18,#REF!
rclea-mex-culhuacan-82,node0_1_CPU0,A9K-RSP440-SE,0,9,0,0,18,#REF!
rclea-mex-culhuacan-82,node0_0_CPU0,A9K-RSP440-SE,0,9,0,0,18,#REF!
rclea-mex-culhuacan-82,node0_RSP1_CPU0,A9K-RSP440-SE,0,9,0,0,18,#REF!
rclea-mex-culhuacan-82,node0_RSP0_CPU0,A9K-RSP440-SE,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_RP1_CPU0,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_RP0_CPU0,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_SM3_SP,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_SM2_SP,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_SM0_SP,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_SM1_SP,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_7_CPU0,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_6_CPU0,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_5_CPU0,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_4_CPU0,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_0_CPU0,CRS-8-PRP-12G,0,9,0,0,18,#REF!
bup-bcn-arbol-16,node0_2_CPU0,CRS-8-PRP-12G,0,9,0,0,17,#REF!
vpntc-son-cortinez-22,node0_1_CPU0,A9K-RSP440-SE,0,8,4,1,17,#REF!
vpntc-son-cortinez-22,node0_0_CPU0,A9K-RSP440-SE,0,8,4,1,17,#REF!
vpntc-son-cortinez-22,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,4,1,17,#REF!
vpntc-son-cortinez-22,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_RP1_CPU0,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_RP0_CPU0,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_SM0_SP,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_SM1_SP,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_SM3_SP,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_SM2_SP,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_7_CPU0,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_6_CPU0,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_4_CPU0,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_3_CPU0,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_2_CPU0,4X100GE-LO,0,8,4,1,17,#REF!
bup-jal-ctg-71,node0_1_CPU0,4X100GE-LO,0,8,4,1,17,#REF!
bup-son-garmendia-38,node0_SM3_SP,14X10GBE-WL-XFP,0,8,4,0,18,#REF!
bup-son-garmendia-38,node0_SM1_SP,14X10GBE-WL-XFP,0,8,4,0,18,#REF!
bup-son-garmendia-38,node0_SM0_SP,14X10GBE-WL-XFP,0,8,4,0,18,#REF!
bup-son-garmendia-38,node0_SM2_SP,14X10GBE-WL-XFP,0,8,4,0,18,#REF!
bup-son-garmendia-38,node0_5_CPU0,14X10GBE-WL-XFP,0,8,4,0,18,#REF!
bup-son-garmendia-38,node0_4_CPU0,14X10GBE-WL-XFP,0,8,4,0,18,#REF!
bup-son-garmendia-38,node0_RP1_CPU0,14X10GBE-WL-XFP,0,8,4,0,17,#REF!
bup-son-garmendia-38,node0_RP0_CPU0,14X10GBE-WL-XFP,0,8,4,0,17,#REF!
bup-son-garmendia-38,node0_2_CPU0,14X10GBE-WL-XFP,0,8,4,0,17,#REF!
bup-son-garmendia-38,node0_0_CPU0,14X10GBE-WL-XFP,0,8,4,0,17,#REF!
sec-mor-borda-19,node0_RP1_CPU0,CRS-8-PRP-12G,0,8,4,0,16,#REF!
sec-mor-borda-19,node0_RP0_CPU0,CRS-8-PRP-12G,0,8,4,0,16,#REF!
sec-mor-borda-19,node0_SM1_SP,CRS-8-PRP-12G,0,8,4,0,16,#REF!
sec-mor-borda-19,node0_SM0_SP,CRS-8-PRP-12G,0,8,4,0,16,#REF!
sec-mor-borda-19,node0_SM3_SP,CRS-8-PRP-12G,0,8,4,0,16,#REF!
sec-mor-borda-19,node0_SM2_SP,CRS-8-PRP-12G,0,8,4,0,16,#REF!
sec-mor-borda-19,node0_7_CPU0,CRS-8-PRP-12G,0,8,4,0,16,#REF!
sec-mor-borda-19,node0_0_CPU0,CRS-8-PRP-12G,0,8,4,0,16,#REF!
bbint-miami-americas-21,node0_RP1_CPU0,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_RP0_CPU0,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_SM1_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_SM0_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_SM4_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_AM0_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_FC1_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_FC0_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_SM5_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_SM6_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_SM2_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_SM7_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_SM3_SP,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_15_CPU0,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_14_CPU0,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_1_CPU0,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_0_CPU0,CRS-16-PRP-12G,0,8,3,2,20,#REF!
bbint-miami-americas-21,node0_AM1_SP,CRS-16-PRP-12G,0,8,3,2,19,#REF!
vip-nvl-triara-38,node0_1_CPU0,A9K-RSP440-SE,0,8,3,2,19,#REF!
vip-nvl-triara-38,node0_0_CPU0,A9K-RSP440-SE,0,8,3,2,19,#REF!
reg-jal-bandera-25,node0_RP1_CPU0,4X100GE-LO,0,8,3,2,18,#REF!
reg-jal-bandera-25,node0_SM0_SP,4X100GE-LO,0,8,3,2,18,#REF!
reg-jal-bandera-25,node0_SM1_SP,4X100GE-LO,0,8,3,2,18,#REF!
reg-jal-bandera-25,node0_SM3_SP,4X100GE-LO,0,8,3,2,18,#REF!
reg-jal-bandera-25,node0_SM2_SP,4X100GE-LO,0,8,3,2,18,#REF!
reg-jal-bandera-25,node0_7_CPU0,4X100GE-LO,0,8,3,2,18,#REF!
reg-jal-bandera-25,node0_2_CPU0,4X100GE-LO,0,8,3,2,18,#REF!
reg-jal-bandera-25,node0_1_CPU0,4X100GE-LO,0,8,3,2,18,#REF!
reg-jal-bandera-25,node0_0_CPU0,4X100GE-LO,0,8,3,2,18,#REF!
vip-nvl-triara-38,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,3,2,18,#REF!
vip-nvl-triara-38,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,3,2,18,#REF!
reg-jal-ctg-58,node0_SM0_SP,14X10GBE-WL-XFP,0,8,3,1,19,#REF!
reg-jal-ctg-58,node0_SM1_SP,14X10GBE-WL-XFP,0,8,3,1,19,#REF!
reg-jal-ctg-58,node0_SM3_SP,14X10GBE-WL-XFP,0,8,3,1,19,#REF!
reg-jal-ctg-58,node0_SM2_SP,14X10GBE-WL-XFP,0,8,3,1,19,#REF!
reg-jal-ctg-58,node0_7_CPU0,14X10GBE-WL-XFP,0,8,3,1,19,#REF!
reg-jal-ctg-58,node0_6_CPU0,14X10GBE-WL-XFP,0,8,3,1,19,#REF!
reg-jal-ctg-58,node0_3_CPU0,14X10GBE-WL-XFP,0,8,3,1,19,#REF!
reg-jal-ctg-58,node0_2_CPU0,14X10GBE-WL-XFP,0,8,3,1,19,#REF!
reg-jal-ctg-58,node0_1_CPU0,14X10GBE-WL-XFP,0,8,3,1,19,#REF!
reg-jal-ctg-58,node0_RP1_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-jal-ctg-58,node0_RP0_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-jal-ctg-58,node0_5_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-jal-ctg-58,node0_4_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_RP0_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_SM2_SP,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_SM3_SP,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_SM1_SP,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_SM0_SP,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_7_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_6_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_5_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_2_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_1_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
reg-mch-morelia-31,node0_0_CPU0,14X10GBE-WL-XFP,0,8,3,1,18,#REF!
vip-jal-ctg-76,node0_1_CPU0,A9K-RSP440-SE,0,8,3,1,17,#REF!
vip-jal-ctg-76,node0_0_CPU0,A9K-RSP440-SE,0,8,3,1,17,#REF!
vip-jal-ctg-76,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,3,1,17,#REF!
vip-jal-ctg-76,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,3,1,17,#REF!
reg-mch-morelia-31,node0_4_CPU0,14X10GBE-WL-XFP,0,8,3,1,17,#REF!
vip-bcn-piopico-31,node0_0_CPU0,XFP-10GLR-OC192SR,0,8,3,1,16,#REF!
vip-bcn-piopico-31,node0_RSP1_CPU0,XFP-10GLR-OC192SR,0,8,3,1,16,#REF!
vip-bcn-piopico-31,node0_RSP0_CPU0,XFP-10GLR-OC192SR,0,8,3,1,16,#REF!
reg-mex-estrella-22,node0_SM2_SP,4X100GE-LO,0,8,3,0,20,#REF!
reg-mex-estrella-22,node0_SM3_SP,4X100GE-LO,0,8,3,0,20,#REF!
reg-mex-estrella-22,node0_SM0_SP,4X100GE-LO,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_RP1_CPU0,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_RP0_CPU0,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_SM2_SP,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_SM1_SP,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_SM0_SP,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_SM3_SP,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_7_CPU0,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_6_CPU0,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_5_CPU0,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_2_CPU0,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-slp-alameda-34,node0_0_CPU0,CRS-8-PRP-12G,0,8,3,0,20,#REF!
reg-mex-estrella-22,node0_RP1_CPU0,4X100GE-LO,0,8,3,0,19,#REF!
reg-mex-estrella-22,node0_RP0_CPU0,4X100GE-LO,0,8,3,0,19,#REF!
reg-mex-estrella-22,node0_SM1_SP,4X100GE-LO,0,8,3,0,19,#REF!
reg-mex-estrella-22,node0_7_CPU0,4X100GE-LO,0,8,3,0,19,#REF!
reg-mex-estrella-22,node0_6_CPU0,4X100GE-LO,0,8,3,0,19,#REF!
reg-mex-estrella-22,node0_5_CPU0,4X100GE-LO,0,8,3,0,19,#REF!
reg-mex-estrella-22,node0_4_CPU0,4X100GE-LO,0,8,3,0,19,#REF!
reg-mex-estrella-22,node0_1_CPU0,4X100GE-LO,0,8,3,0,19,#REF!
reg-mex-estrella-22,node0_0_CPU0,4X100GE-LO,0,8,3,0,19,#REF!
sec-tam-madero-26,node0_4_CPU0,CPAK-100G-LR4,0,8,3,0,19,#REF!
ipdsl-qoo-kukulcan-30,node0_5_CPU0,XFP-10GLR-OC192SR,0,8,2,6,20,#REF!
vpntc-slp-alameda-42,node0_2_CPU0,A9K-RSP440-SE,0,8,2,6,19,#REF!
vpntc-slp-alameda-42,node0_1_CPU0,A9K-RSP440-SE,0,8,2,6,19,#REF!
vpntc-slp-alameda-42,node0_0_CPU0,A9K-RSP440-SE,0,8,2,6,19,#REF!
vpntc-slp-alameda-42,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,2,6,19,#REF!
vpntc-slp-alameda-42,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,2,6,19,#REF!
reg-nvl-anahuac-32,node0_SM3_SP,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_SM2_SP,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_SM0_SP,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_SM1_SP,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_7_CPU0,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_6_CPU0,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_5_CPU0,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_3_CPU0,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_1_CPU0,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_0_CPU0,CPAK-100G-LR4,0,8,2,6,18,#REF!
reg-nvl-anahuac-32,node0_RP1_CPU0,CPAK-100G-LR4,0,8,2,6,17,#REF!
reg-nvl-anahuac-32,node0_RP0_CPU0,CPAK-100G-LR4,0,8,2,6,17,#REF!
reg-mor-mirador-29,node0_SM0_SP,SFP-10G-LR,0,8,2,6,15,#REF!
reg-mor-mirador-29,node0_SM3_SP,SFP-10G-LR,0,8,2,6,15,#REF!
reg-mor-mirador-29,node0_SM1_SP,SFP-10G-LR,0,8,2,6,15,#REF!
reg-mor-mirador-29,node0_SM2_SP,SFP-10G-LR,0,8,2,6,15,#REF!
reg-mor-mirador-29,node0_7_CPU0,SFP-10G-LR,0,8,2,6,15,#REF!
reg-mor-mirador-29,node0_5_CPU0,SFP-10G-LR,0,8,2,6,15,#REF!
reg-mor-mirador-29,node0_4_CPU0,SFP-10G-LR,0,8,2,6,15,#REF!
reg-mor-mirador-29,node0_2_CPU0,SFP-10G-LR,0,8,2,6,15,#REF!
reg-mor-mirador-29,node0_1_CPU0,SFP-10G-LR,0,8,2,6,15,#REF!
sec-qro-corregidora-36,node0_2_CPU0,4X100GE-LO,0,8,2,6,13,#REF!
reg-edo-cuautitlan-39,node0_SM2_SP,SFP-10G-LR,0,8,2,5,18,#REF!
reg-edo-cuautitlan-39,node0_SM3_SP,SFP-10G-LR,0,8,2,5,18,#REF!
reg-edo-cuautitlan-39,node0_SM0_SP,SFP-10G-LR,0,8,2,5,18,#REF!
reg-edo-cuautitlan-39,node0_SM1_SP,SFP-10G-LR,0,8,2,5,18,#REF!
reg-edo-cuautitlan-39,node0_5_CPU0,SFP-10G-LR,0,8,2,5,18,#REF!
reg-edo-cuautitlan-39,node0_2_CPU0,SFP-10G-LR,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_RP1_CPU0,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_RP0_CPU0,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_SM2_SP,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_SM3_SP,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_SM1_SP,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_SM0_SP,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_7_CPU0,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_5_CPU0,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_4_CPU0,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_2_CPU0,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_1_CPU0,4X100GE-LO,0,8,2,5,18,#REF!
reg-ver-mocambo-24,node0_0_CPU0,4X100GE-LO,0,8,2,5,18,#REF!
reg-edo-cuautitlan-39,node0_RP1_CPU0,SFP-10G-LR,0,8,2,5,17,#REF!
reg-edo-cuautitlan-39,node0_RP0_CPU0,SFP-10G-LR,0,8,2,5,17,#REF!
reg-edo-cuautitlan-39,node0_7_CPU0,SFP-10G-LR,0,8,2,5,17,#REF!
reg-edo-cuautitlan-39,node0_6_CPU0,SFP-10G-LR,0,8,2,5,17,#REF!
reg-edo-cuautitlan-39,node0_3_CPU0,SFP-10G-LR,0,8,2,5,17,#REF!
reg-edo-cuautitlan-39,node0_0_CPU0,SFP-10G-LR,0,8,2,5,17,#REF!
inet-bcs-lapazbcs-31,node0_2_CPU0,A9K-RSP440-SE,0,8,2,4,18,#REF!
inet-bcs-lapazbcs-31,node0_1_CPU0,A9K-RSP440-SE,0,8,2,4,18,#REF!
inet-bcs-lapazbcs-31,node0_0_CPU0,A9K-RSP440-SE,0,8,2,4,18,#REF!
inet-bcs-lapazbcs-31,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,2,4,18,#REF!
inet-bcs-lapazbcs-31,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,2,4,18,#REF!
vip-nvl-mayo-96,node0_1_CPU0,A9K-RSP440-SE,0,8,2,3,19,#REF!
vip-nvl-mayo-96,node0_0_CPU0,A9K-RSP440-SE,0,8,2,3,19,#REF!
vip-nvl-mayo-96,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,2,3,19,#REF!
vip-nvl-mayo-96,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,2,3,19,#REF!
vpntc-son-obregon-27,node0_1_CPU0,A9K-RSP440-SE,0,8,2,3,18,#REF!
vpntc-son-obregon-27,node0_0_CPU0,A9K-RSP440-SE,0,8,2,3,18,#REF!
vpntc-son-obregon-27,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,2,3,18,#REF!
vpntc-son-obregon-27,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,2,3,18,#REF!
sec-edo-chalco-16,node0_3_CPU0,XFP10GLR-192SR-L,0,8,1,6,21,#REF!
reg-edo-cuautitlan-38,node0_SM3_SP,SFP-10G-LR,0,8,1,5,16,#REF!
reg-edo-cuautitlan-38,node0_6_CPU0,SFP-10G-LR,0,8,1,5,16,#REF!
vpntc-nay-cultura-17,node0_3_CPU0,XFP10GLR-192SR-L,0,8,1,2,18,#REF!
vpntc-nay-cultura-17,node0_RSP1_CPU0,XFP10GLR-192SR-L,0,8,1,2,18,#REF!
vpntc-nay-cultura-17,node0_RSP0_CPU0,XFP10GLR-192SR-L,0,8,1,2,18,#REF!
vpntc-yuc-plaza-51,node0_4_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-yuc-plaza-51,node0_3_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-yuc-plaza-51,node0_2_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-yuc-plaza-51,node0_1_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-yuc-plaza-51,node0_0_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-yuc-plaza-51,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-yuc-plaza-51,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-hgo-revolucionp-35,node0_2_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-hgo-revolucionp-35,node0_1_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-hgo-revolucionp-35,node0_0_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-hgo-revolucionp-35,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-hgo-revolucionp-35,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,1,0,19,#REF!
vpntc-son-cortinez-23,node0_1_CPU0,A9K-RSP440-SE,0,8,1,0,17,#REF!
vpntc-son-cortinez-23,node0_0_CPU0,A9K-RSP440-SE,0,8,1,0,17,#REF!
vpntc-son-cortinez-23,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,1,0,17,#REF!
vpntc-son-cortinez-23,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,1,0,16,#REF!
vpn-miami-americas-29,node0_3_CPU0,SFP-10G-LR-S,0,8,0,6,21,#REF!
vpntc-ags-vinedo-20,node0_0_CPU0,A9K-RSP440-SE,0,8,0,2,20,#REF!
vpntc-ags-vinedo-20,node0_RSP1_CPU0,A9K-RSP440-SE,0,8,0,2,20,#REF!
vpntc-ags-vinedo-20,node0_RSP0_CPU0,A9K-RSP440-SE,0,8,0,2,20,#REF!
bb-dallas-bryan-18,node0_7_CPU0,CPAK-100G-LR4,0,8,0,1,20,#REF!
sec-ver-pozarica-19,node0_3_CPU0,14X10GBE-WL-XFP,0,8,0,0,20,#REF!
ipdsl-mor-mirador-36,node0_7_CPU0,A9K-RSP880-LT-SE,0,8,0,0,17,#REF!
ipdsl-mor-mirador-36,node0_5_CPU0,A9K-RSP880-LT-SE,0,8,0,0,16,#REF!
ipdsl-mor-mirador-36,node0_4_CPU0,A9K-RSP880-LT-SE,0,8,0,0,16,#REF!
